Exclude,real_ad_name,Veículo,Campanha,Segmentação,Oferta,Criativo,Formato,Investimento,Impressões,Cliques,Sessões Engajadas,Pedidos,CPM,CPC,CPSess,CPorder,TxClickCTRImp,TxSessionImp,txPedidosImp,TxSessionClick,txPedidosClick,source_row_id,match_score,dimension,filename,file_path
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,01_GB E PREÇO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/01_GB E PREÇO.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,TIM_CONTROLE_ABRIL_27GB_FACEBOOK_PPL_1080X1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/KV HERO/TIM_CONTROLE_ABRIL_27GB_FACEBOOK_PPL_1080X1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1920x1080,TIM_CONTROLE_ABRIL_27GB_FACEBOOK_PPL_1920X1080.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/KV HERO/TIM_CONTROLE_ABRIL_27GB_FACEBOOK_PPL_1920X1080.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,TIM_CONTROLE_ABRIL_27GB_FACEBOOK_PPL_1080X1920.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/KV HERO/TIM_CONTROLE_ABRIL_27GB_FACEBOOK_PPL_1080X1920.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1920x1080,27GB_PPL_KVCHIPGRATIS_1920x1080.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1920x1080/27GB_PPL_KVCHIPGRATIS_1920x1080.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1920x1080,27GB_PPL_KVSEMSURPRESAS_1920x1080.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1920x1080/27GB_PPL_KVSEMSURPRESAS_1920x1080.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1920x1080,27GB_PPL_KVCHOICEBUNDLE_1920x1080.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1920x1080/27GB_PPL_KVCHOICEBUNDLE_1920x1080.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1920x1080,27GB_PPL_KVCONEXÃO_1920x1080.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1920x1080/27GB_PPL_KVCONEXÃO_1920x1080.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1920x1080,27GB_PPL_KVPLANOCOMPLETO_1920x1080.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1920x1080/27GB_PPL_KVPLANOCOMPLETO_1920x1080.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1920x1080,27GB_PPL_KVGBPREÇO.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1920x1080/27GB_PPL_KVGBPREÇO.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,27GB_PPL_KVGBPREÇO_1080x1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1080/27GB_PPL_KVGBPREÇO_1080x1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,27GB_PPL_KVPLANOCOMPLETO_1080x1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1080/27GB_PPL_KVPLANOCOMPLETO_1080x1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,27GB_PPL_KVCONEXÃO_1080x1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1080/27GB_PPL_KVCONEXÃO_1080x1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,27GB_PPL_KVCHOICEBUNDLE_1080x1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1080/27GB_PPL_KVCHOICEBUNDLE_1080x1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,27GB_PPL_KVSEMSURPRESA_1080x1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1080/27GB_PPL_KVSEMSURPRESA_1080x1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,27GB_PPL_KVCHIPGRATIS_1080x1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1080/27GB_PPL_KVCHIPGRATIS_1080x1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,27GB_PPL_KVCHIPGRATIS_1080x1920.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1920/27GB_PPL_KVCHIPGRATIS_1080x1920.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,27GB_PPL_KVSEMSURPRESA_1080x1920.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1920/27GB_PPL_KVSEMSURPRESA_1080x1920.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,27GB_PPL_KVGBPREÇO_1080x1920.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1920/27GB_PPL_KVGBPREÇO_1080x1920.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,27GB_PPL_KVPLANOCOMPLETO_1080x1920.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1920/27GB_PPL_KVPLANOCOMPLETO_1080x1920.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,TIM_CONTROLE_ABRIL_27GB_GOOGLE_KVCHOICEBUNDLE_1080x1920.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1920/TIM_CONTROLE_ABRIL_27GB_GOOGLE_KVCHOICEBUNDLE_1080x1920.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1920,27GB_PPL_KVCONEXÃO_1080x1920.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1920/27GB_PPL_KVCONEXÃO_1080x1920.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_kv-5g-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,kv-5g-v2,estatico,"R$5,923.03",396845,2980,741,8,R$0.01,R$1.99,R$7.99,R$740.38,0.75%,0.19%,0.00%,24.87%,0.27%,73,0.5,1080x1080,TIM_CONTROLE_ABRIL_27GB_FACEBOOK_1080X1080_STEP 2.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/CARROSSEL/1080X1080/TIM_CONTROLE_ABRIL_27GB_FACEBOOK_1080X1080_STEP 2.png"
True,tim-con_perene_conversao_pedido_socialads_migracao_cpm_nacional_facebook_base_pais-ligacoes-ilimitadas_31gb-44m_estatico,facebook,migracao,base,31gb-44m,pais-ligacoes-ilimitadas,estatico,R$26.83,3326,43,20,0,R$0.01,R$0.62,R$1.34,#DIV/0!,1.29%,0.60%,0.00%,46.51%,0.00%,74,0.0,,,
False,tim-con_perene_conversao_pedido_socialads_catalogo-v2_cpm_nacional_facebook_lake-tim_pais-kv-hero_31gb-44m_catalogo,facebook,catalogo-v2,lake-tim,31gb-44m,pais-kv-hero,catalogo,"R$2,052.90",303786,4333,980,22,R$0.01,R$0.47,R$2.09,R$93.31,1.43%,0.32%,0.01%,22.62%,0.51%,75,0.75,1920x1080,1920x1080.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/GROSS 31GB por R$44,99/1º impacto/ESTÁTICAS/KV HERO/META/1920x1080.png"
False,tim-con_perene_conversao_pedido_socialads_catalogo-v2_cpm_nacional_facebook_lake-tim_pais-kv-hero_31gb-44m_catalogo,facebook,catalogo-v2,lake-tim,31gb-44m,pais-kv-hero,catalogo,"R$2,052.90",303786,4333,980,22,R$0.01,R$0.47,R$2.09,R$93.31,1.43%,0.32%,0.01%,22.62%,0.51%,75,0.75,1080x1920,1080x1920.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/GROSS 31GB por R$44,99/1º impacto/ESTÁTICAS/KV HERO/META/1080x1920.png"
False,tim-con_perene_conversao_pedido_socialads_catalogo-v2_cpm_nacional_facebook_lake-tim_pais-kv-hero_31gb-44m_catalogo,facebook,catalogo-v2,lake-tim,31gb-44m,pais-kv-hero,catalogo,"R$2,052.90",303786,4333,980,22,R$0.01,R$0.47,R$2.09,R$93.31,1.43%,0.32%,0.01%,22.62%,0.51%,75,0.75,1080x1080,1080x1080.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/GROSS 31GB por R$44,99/1º impacto/ESTÁTICAS/KV HERO/META/1080x1080.png"
False,tim-con_perene_conversao_pedido_socialads_catalogo-v2_cpm_nacional_facebook_lake-tim_pais-kv-hero_31gb-44m_catalogo,facebook,catalogo-v2,lake-tim,31gb-44m,pais-kv-hero,catalogo,"R$2,052.90",303786,4333,980,22,R$0.01,R$0.47,R$2.09,R$93.31,1.43%,0.32%,0.01%,22.62%,0.51%,75,0.5,960x1200,TIM CONTROLE_PERFORMANCE_RMKT 31GB_KVHERO_GOOGLE_960x1200.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/GROSS 31GB por R$44,99/1º impacto/ESTÁTICAS/KV HERO/GOOGLE/TIM CONTROLE_PERFORMANCE_RMKT 31GB_KVHERO_GOOGLE_960x1200.png"
False,tim-con_perene_conversao_pedido_socialads_catalogo-v2_cpm_nacional_facebook_lake-tim_pais-kv-hero_31gb-44m_catalogo,facebook,catalogo-v2,lake-tim,31gb-44m,pais-kv-hero,catalogo,"R$2,052.90",303786,4333,980,22,R$0.01,R$0.47,R$2.09,R$93.31,1.43%,0.32%,0.01%,22.62%,0.51%,75,0.5,1200x1200,TIM CONTROLE_PERFORMANCE_RMKT 31GB_KVHERO_GOOGLE_1200x1200.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/GROSS 31GB por R$44,99/1º impacto/ESTÁTICAS/KV HERO/GOOGLE/TIM CONTROLE_PERFORMANCE_RMKT 31GB_KVHERO_GOOGLE_1200x1200.png"
False,tim-con_perene_conversao_pedido_socialads_catalogo-v2_cpm_nacional_facebook_lake-tim_pais-kv-hero_31gb-44m_catalogo,facebook,catalogo-v2,lake-tim,31gb-44m,pais-kv-hero,catalogo,"R$2,052.90",303786,4333,980,22,R$0.01,R$0.47,R$2.09,R$93.31,1.43%,0.32%,0.01%,22.62%,0.51%,75,0.5,1200x628,TIM CONTROLE_PERFORMANCE_RMKT 31GB_KVHERO_GOOGLE_1200x628.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/GROSS 31GB por R$44,99/1º impacto/ESTÁTICAS/KV HERO/GOOGLE/TIM CONTROLE_PERFORMANCE_RMKT 31GB_KVHERO_GOOGLE_1200x628.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.667,1920x1080,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.667,1080x1080,02_CHIP GRÁTIS.jpg,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1080/02_CHIP GRÁTIS.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.667,1080x1920,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1080x1920/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.583,1920x1080,27GB_PPL_KVCHIPGRATIS_1920x1080.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1920x1080/27GB_PPL_KVCHIPGRATIS_1920x1080.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.583,1080x1080,27GB_PPL_KVCHIPGRATIS_1080x1080.jpg,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1080/27GB_PPL_KVCHIPGRATIS_1080x1080.jpg"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.583,1080x1920,27GB_PPL_KVCHIPGRATIS_1080x1920.png,"PERENES (27, 35 e 45GB)/ESTÁTICAS/27GB/META/PPL/LINHAS ALTERNATIVAS/1080x1920/27GB_PPL_KVCHIPGRATIS_1080x1920.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.517,1920x1080,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1920x1080/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.517,1080x1080,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1080x1080/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.517,1080x1920,02_CHIP GRÁTIS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/1080x1920/02_CHIP GRÁTIS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.5,1920x1080,04_WHATSAPP INCLUÍDO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/04_WHATSAPP INCLUÍDO.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.5,1920x1080,07_GB E PREÇO 2.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/07_GB E PREÇO 2.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.5,1920x1080,08_GB E PREÇO HUMANIZADO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/08_GB E PREÇO HUMANIZADO.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.5,1920x1080,05_CUSTO BENEFÍCIO.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/05_CUSTO BENEFÍCIO.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.5,1920x1080,06_CONTA SEM SURPRESAS.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/06_CONTA SEM SURPRESAS.png"
False,tim-con_perene_conversao_pedido_socialads_asc_cpm_nacional_facebook_gross_pais-chip-gratis-v2_27gb-38m_estatico,facebook,asc,gross,27gb-38m,pais-chip-gratis-v2,estatico,"R$358,963.45",26042222,149830,57317,1270,R$0.01,R$2.40,R$6.26,R$282.65,0.58%,0.22%,0.00%,38.25%,0.85%,76,0.5,1920x1080,03_LÍDER EM 5G.png,"Tim Controle Mes Agosto 25 Performance OFERTAS _BTL_/(NOVO MATERIAL) PORTABILIDADE 27GB POR R$38,99/1º IMPACTO/ESTATICAS/META/LINHAS ALTERNATIVAS/VARIAÇÕES META ASC/1920x1080/03_LÍDER EM 5G.png"
