creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,emb_1_mean,emb_2_mean,emb_3_mean,emb_4_mean,emb_5_mean,emb_6_mean,emb_7_mean,emb_8_mean,emb_9_mean,emb_10_mean,emb_1_var,emb_2_var,emb_3_var,emb_4_var,emb_5_var,emb_6_var,emb_7_var,emb_8_var,emb_9_var,emb_10_var
maes-kv-hero,120226984926800197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120226984926800197_120226984926800197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120226984926800197_120226984926800197_facebook_9.mp4,2431100,8468.0,"R$ 16.872,30",16/04/2025,17/05/2025,0.19295295145776536,0.19151322974099053,-0.03678181279036734,0.21141509513060253,-0.21929734614160326,-0.00440138638659846,-0.16725563837422264,-0.15592536926269532,-0.10588910894261466,-0.1209300720029407,2.796756553500449e-06,1.729712826803426e-06,9.138525677802923e-06,3.145570510889842e-07,1.514387583303851e-06,6.4813542453975145e-06,2.048148567114066e-06,5.596801320818894e-06,6.916204264784832e-06,9.69228175211272e-06
300mb,23858695883040408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858695883040408_23858695883040408_facebook_9.jpeg,,2430724,7011.0,"R$ 16.848,09",16/08/2023,09/09/2023,0.1975346952676773,0.19203448295593262,-0.04436948895454407,0.2104424089193344,-0.21682031452655792,0.0024563048500567675,-0.16993089020252228,-0.15681639313697815,-0.10232145339250565,-0.11275431513786316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
visitantes-do-site,120203037564290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203037564290409_120203037564290409_facebook_9.jpeg,,2417898,42728.0,"R$ 16.829,92",04/12/2023,19/11/2024,0.18856947124004364,0.19593651592731476,-0.0342581532895565,0.20927663147449493,-0.22127258777618408,-0.008477547205984592,-0.17147137224674225,-0.1466185599565506,-0.11474879831075668,-0.12422408908605576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lxccarvalho-v1,120221863599250197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120221863599250197_120221863599250197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120221863599250197_120221863599250197_facebook_9.mp4,2408103,57276.0,"R$ 16.786,22",26/02/2025,17/04/2025,0.1961046503326757,0.1992701362303602,-0.052036175973773975,0.21380565042902783,-0.21352222707213425,0.005026533453899428,-0.17551441442191115,-0.1494959970799888,-0.11223819034128654,-0.10620023770545556,4.306927362759926e-07,2.712667722749559e-06,3.898602902273056e-06,8.470288424519243e-08,4.505158606764382e-07,8.088306833279987e-07,3.4941891987160824e-06,6.922577982827958e-06,7.220021992553335e-06,2.483011708935834e-06
meta,23855717845850408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855717845850408_23855717845850408_facebook_9.jpeg,,2406452,6251.0,"R$ 16.729,96",02/06/2023,05/07/2023,0.192097008228302,0.19096069037914276,-0.03417384624481201,0.21091456711292267,-0.22046290338039398,-0.005804428830742836,-0.16657114028930664,-0.15592223405838013,-0.10575693845748901,-0.12349206209182739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5G-tutorial-grandeseventos-game-futebol-streaming-estudo,120200232929110439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1640492266333423_120200232929110439_120200232929110439_facebook_9.jpeg,,2391402,12363.0,"R$ 16.693,01",23/09/2023,10/01/2024,0.193603515625,0.192696213722229,-0.03891664370894432,0.21132123470306396,-0.21866460144519806,-0.0028380306903272867,-0.16867510974407196,-0.15500392019748688,-0.10639683157205582,-0.11874031275510788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gamers,120226001782880409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120226001782880409_120226001782880409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120226001782880409_120226001782880409_facebook_9.mp4,2390370,1397.0,"R$ 16.637,48",25/04/2025,09/05/2025,0.1980290048652225,0.18883968558576372,-0.04130850041078197,0.21423816714021895,-0.21660550435384116,0.0020216764524876554,-0.16406524512502882,-0.1649678902493583,-0.0975178963608212,-0.11496506714158589,7.735902540018651e-06,6.91216172226254e-06,2.1279773856354377e-05,5.630418224050269e-07,3.94160015347743e-06,1.0566313081629835e-05,7.089156912213854e-06,2.3414673805479904e-05,2.6456249631032827e-05,1.8581695333661797e-05
conteudo,120217781322760409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217781322760409_120217781322760409_facebook_9.jpeg,,2382171,1362.0,"R$ 16.533,86",17/01/2025,08/02/2025,0.18951387703418732,0.191653311252594,-0.03081384487450123,0.21011221408843994,-0.2219177633523941,-0.010002028197050095,-0.1672009974718094,-0.15219910442829132,-0.11001957207918167,-0.12754042446613312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alysson-blade-v1,120221006813310197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120221006813310197_120221006813310197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120221006813310197_120221006813310197_facebook_9.mp4,2381658,33577.0,"R$ 16.525,15",20/02/2025,03/04/2025,0.1964769110364734,0.19886816110251085,-0.05185448771940088,0.21404508571579772,-0.21345822991065258,0.005938855537986559,-0.1747814436566155,-0.15072188259295696,-0.11094566518968006,-0.1060426763768466,4.008566468886973e-06,6.666584716760173e-06,2.3924779608155098e-05,1.097662890648805e-06,3.8825874515824616e-06,1.3077840622544445e-05,8.65320965294624e-06,1.8523766016227434e-05,2.206539186703167e-05,2.1604883144238605e-05
cliente,120219568612530370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120219568612530370_120219568612530370_facebook_9.jpeg,,2380632,22367.0,"R$ 16.519,40",09/01/2025,31/01/2025,0.20233266055583954,0.1862781047821045,-0.04734710976481438,0.21375489234924316,-0.214207723736763,0.006541115697473288,-0.16428111493587494,-0.1684623807668686,-0.09236925095319748,-0.10987118631601334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-esim-chip,120238637609420197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238637609420197_120238637609420197_facebook_9.jpeg,,2379379,10496.0,"R$ 16.512,20",19/09/2025,31/10/2025,0.19676293432712555,0.19002163410186768,-0.04188719391822815,0.21201783418655396,-0.2171156257390976,0.0003471955133136362,-0.1669609397649765,-0.15966317057609558,-0.1012611910700798,-0.11572662740945816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
conteudo,120231081551810409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120231081551810409_120231081551810409_facebook_9.jpeg,,2366046,1872.0,"R$ 16.502,69",01/07/2025,12/07/2025,0.20535074174404144,0.1842557191848755,-0.051910609006881714,0.21459020674228668,-0.21203069388866425,0.007123103365302086,-0.16454127430915833,-0.169882670044899,-0.09186986088752747,-0.10619449615478516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero,120217781322720409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217781322720409_120217781322720409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217781322720409_120217781322720409_facebook_9.mp4,2360146,1480.0,"R$ 16.495,09",17/01/2025,08/02/2025,0.19336537073055904,0.19415975660085677,-0.039005863770014707,0.21272084679868486,-0.21847754170497258,-0.0003323362299448086,-0.16808865004115633,-0.15578879200749926,-0.10599207166168424,-0.11756760627031326,4.485940166499715e-06,1.7329385847244532e-05,3.362512017998798e-05,4.997391255951646e-07,4.612467880983228e-06,9.706618784490967e-06,2.2061343397317425e-05,4.399358454766261e-05,5.0335751148829536e-05,2.5186120041381036e-05
facebook,120203309680340197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120203309680340197_120203309680340197_facebook_9.jpeg,,2356931,6542.0,"R$ 16.436,09",16/11/2023,02/12/2023,0.19287483394145966,0.1911022812128067,-0.036116983741521835,0.21107560396194458,-0.21964244544506073,-0.0046670883893966675,-0.16712574660778046,-0.1555943489074707,-0.10576782375574112,-0.12180053442716599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
casais-rindo|oferta|naked-500mb-all-type|contrate-agora,120225331392690409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120225331392690409_120225331392690409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120225331392690409_120225331392690409_facebook_9.mp4,2352981,20754.0,"R$ 16.417,36",05/05/2025,18/08/2025,0.20588287280665504,0.1884273542298211,-0.054792318161990906,0.2141508224937651,-0.2115380588505003,0.013108431361615658,-0.16707460681597391,-0.16886519624127283,-0.09060759610599942,-0.10133332858482996,7.759652471887376e-06,3.532497826863079e-06,1.1353619776952854e-05,2.0623436299505166e-06,3.0608363346739124e-06,1.1063844736632781e-05,3.419390054801851e-06,2.3026006520042575e-05,2.1540559017573904e-05,1.269451195825333e-05
maes-kv-hero,120227001910820197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120227001910820197_120227001910820197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120227001910820197_120227001910820197_facebook_9.mp4,2347021,8202.0,"R$ 16.391,17",16/04/2025,17/05/2025,0.19449307322502135,0.19083178904321457,-0.03880773062507312,0.2119383477502399,-0.21834496921963162,-0.0026509788192925045,-0.1669705483648512,-0.1577395975589752,-0.1040263068344858,-0.11883482221100065,1.5783160095573919e-06,1.484980705409109e-06,6.485511345625991e-06,1.5359917122061535e-07,9.834132419699127e-07,1.665414234508795e-06,2.085537023228558e-06,3.879129202404541e-06,4.056834495399273e-06,4.677862983748397e-06
btl,120219045445010197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120219045445010197_120219045445010197_facebook_9.jpeg,,2346605,10314.0,"R$ 16.362,71",16/01/2025,03/02/2025,0.19202864170074463,0.19263426959514618,-0.03654174879193306,0.2115393877029419,-0.2194775491952896,-0.0049146325327456,-0.16799099743366241,-0.1542545109987259,-0.10788863897323608,-0.12138115614652634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moovers-q4,120215204937900409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120215204937900409_120215204937900409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120215204937900409_120215204937900409_facebook_9.mp4,2343108,7581.0,"R$ 16.355,32",08/10/2024,20/12/2024,0.19634907127454362,0.1893995769065002,-0.03849500379171865,0.21258541145201387,-0.21821921421536083,0.00031511998054940766,-0.16460307661829324,-0.16278432874843993,-0.09855086908772073,-0.11780824666393214,2.9910529106535453e-06,1.4248791132888714e-05,2.1931204767975827e-05,4.4377377586626773e-07,3.012100304833819e-06,4.759206775776804e-06,1.750581483425943e-05,3.7925169768743666e-05,4.4170990926252544e-05,1.3983650938577459e-05
btl,120218285395570197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120218285395570197_120218285395570197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120218285395570197_120218285395570197_facebook_9.mp4,2338822,32533.0,"R$ 16.332,39",16/12/2024,08/01/2025,0.2075121518638399,0.19032961693074968,-0.060651375850041704,0.21506745020548504,-0.20911551151010727,0.016508118849661614,-0.16960816085338593,-0.1673568543460634,-0.09233997530407376,-0.09588507546318902,4.454585175216477e-06,2.795500126577453e-06,6.27257885795725e-06,9.066670483173472e-07,1.500936659734807e-06,5.455535985849272e-06,3.2773292262157205e-06,1.5384956196004006e-05,1.4834582444104229e-05,6.799961892425484e-06
movers,120240155808820409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240155808820409_120240155808820409_facebook_9.jpeg,,2338380,2261.0,"R$ 16.295,40",02/12/2025,13/12/2025,0.19146321713924408,0.19481897354125977,-0.0372893363237381,0.21159984171390533,-0.21935327351093292,-0.003910196013748646,-0.16940569877624512,-0.15211732685565948,-0.10972157120704651,-0.12027924507856369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300mb,23859057166670408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23859057166670408_23859057166670408_facebook_9.jpeg,,2337403,5910.0,"R$ 16.293,59",30/08/2023,30/01/2024,0.1963496059179306,0.19129250943660736,-0.04277081415057182,0.21135194599628448,-0.21699638664722443,-0.00035584959550760686,-0.16899366676807404,-0.1565861999988556,-0.1043822392821312,-0.11527880281209946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,120219211172230348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120219211172230348_120219211172230348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120219211172230348_120219211172230348_facebook_9.mp4,2331180,1870.0,"R$ 16.281,48",18/12/2024,19/12/2024,0.18909119582838482,0.19630563954512278,-0.035505728133850625,0.21131495866510602,-0.22037376860777538,-0.006717247373631431,-0.17062273489104376,-0.14818991223971048,-0.1140568426085843,-0.1228948933382829,5.514854418490133e-06,4.117367436760648e-05,3.8603385996868227e-05,1.2676620869484707e-06,4.958725675757356e-06,6.60259560056073e-06,4.090141286794237e-05,9.213160681784436e-05,9.656626916977701e-05,2.5479013361719545e-05
kv-hero,120225985737860197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120225985737860197_120225985737860197_facebook_9.jpeg,,2327419,29811.0,"R$ 16.274,87",09/04/2025,19/06/2025,0.1979506015777588,0.19252461194992065,-0.047414302825927734,0.21241110563278198,-0.21507640182971954,0.0035055738408118486,-0.1699315458536148,-0.15740306675434113,-0.10337819904088974,-0.11054229736328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-chip-gratis,120238598912220197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238598912220197_120238598912220197_facebook_9.jpeg,,2324350,24268.0,"R$ 16.252,45",19/09/2025,16/01/2026,0.19485510885715485,0.19836683571338654,-0.04939607158303261,0.2116624265909195,-0.21496368944644928,0.0018662870861589909,-0.17563748359680176,-0.14777852594852448,-0.1134113073348999,-0.10943280905485153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300-200,120209141108900409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209141108900409_120209141108900409_facebook_9.jpeg,,2322250,4204.0,"R$ 16.242,10",18/03/2024,02/04/2024,0.19701582193374634,0.19019077718257904,-0.04304519295692444,0.21156132221221924,-0.21684293448925018,-1.979308763111476e-05,-0.16802354156970978,-0.1580028086900711,-0.10266832262277603,-0.11517807841300964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interesses-relacionados,120207457415710370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120207457415710370_120207457415710370_facebook_9.jpeg,,2317942,15617.0,"R$ 16.232,12",12/01/2024,25/02/2024,0.19216732680797577,0.19249914586544037,-0.03628932312130928,0.21181036531925201,-0.21944089233875275,-0.005206157919019461,-0.1676434427499771,-0.15496540069580078,-0.10780250281095505,-0.12131846696138382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta,120213204898440409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213204898440409_120213204898440409_facebook_9.jpeg,,2316721,3974.0,"R$ 16.222,37",11/07/2024,31/07/2024,0.18951387703418732,0.191653311252594,-0.03081384487450123,0.21011221408843994,-0.2219177633523941,-0.010002028197050095,-0.1672009974718094,-0.15219910442829132,-0.11001957207918167,-0.12754042446613312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lake-tim,120215795366870197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215795366870197_120215795366870197_facebook_9.jpeg,,2315349,8838.0,"R$ 16.207,85",13/09/2024,03/10/2024,0.19631953537464142,0.19386468827724457,-0.04486559331417084,0.2121090441942215,-0.21633021533489227,0.0024608762469142675,-0.17038708925247192,-0.15556539595127106,-0.1050448939204216,-0.1125183179974556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,120218646285510348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120218646285510348_120218646285510348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120218646285510348_120218646285510348_facebook_9.mp4,2309632,9.0,"R$ 16.198,68",26/11/2024,28/11/2024,0.19729466101815624,0.1945001543529572,-0.046833623056450197,0.21427584463550198,-0.215047848609186,0.005005913038809423,-0.169623046825009,-0.15783947898495582,-0.10384772145940412,-0.10991674666443178,5.338719126091754e-06,1.849830097140405e-05,5.404712336947812e-05,6.889000587199131e-07,7.56520785202998e-06,1.6148520666624505e-05,2.7795007927990418e-05,4.9415659175827746e-05,5.820728476879775e-05,4.083852448844982e-05
controle-1,120217079064440197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217079064440197_120217079064440197_facebook_9.jpeg,,2309325,10426.0,"R$ 16.171,37",03/11/2024,15/11/2024,0.19915662705898285,0.19211189448833466,-0.048560041934251785,0.21283341944217682,-0.2144526243209839,0.004949335940182209,-0.1696883589029312,-0.15894271433353424,-0.10176771134138107,-0.10908403992652893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
