creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date
meta,23855713312930408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855713312930408_23855713312930408_facebook_9.jpeg,,351,0.0,"R$ 6,42",02/06/2023,02/06/2023
oferta-119,120212465179870409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212465179870409_120212465179870409_facebook_9.jpeg,,350,5.0,"R$ 6,41",13/06/2024,14/06/2024
step-4-v2,120236518463550379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120236518463550379_120236518463550379_facebook_9.jpeg,,347,12.0,"R$ 6,39",06/12/2025,10/02/2026
meta,23855695038730408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855695038730408_23855695038730408_facebook_9.jpeg,,346,0.0,"R$ 6,30",01/06/2023,02/06/2023
cavaleiro-dos-sete-reinos|conteudo|hbo-max-1gb|chame-no-whats,120242441634810409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242441634810409_120242441634810409_facebook_9.jpeg,,344,4.0,"R$ 6,23",23/01/2026,10/02/2026
libertadores|conteudo|paramount-600mb|chame-no-whats,120228571855670409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228571855670409_120228571855670409_facebook_9.jpeg,,343,1.0,"R$ 6,22",22/05/2025,22/05/2025
yellowstone|assinatura|paramount|contrate-agora,120217677865020409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217677865020409_120217677865020409_facebook_9.jpeg,,343,2.0,"R$ 6,21",15/01/2025,04/03/2025
kv-hero,120240078638250197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240078638250197_120240078638250197_facebook_9.jpeg,,341,2.0,"R$ 6,19",16/10/2025,17/10/2025
lookalike,23853421236380408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853421236380408_23853421236380408_facebook_9.jpeg,,341,2.0,"R$ 6,12",16/01/2023,16/01/2023
cavaleiro-dos-sete-reinos|conteudo|hbo-max-600mb|chame-no-whats,120242408982100409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242408982100409_120242408982100409_facebook_9.jpeg,,337,3.0,"R$ 5,98",23/01/2026,10/02/2026
home-office,120213350271830409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213350271830409_120213350271830409_facebook_9.jpeg,,332,2.0,"R$ 5,91",19/07/2024,16/08/2024
modem,120215205779690409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215205779690409_120215205779690409_facebook_9.jpeg,,331,4.0,"R$ 5,90",07/10/2024,07/10/2024
oferta-119,120213639117370409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213639117370409_120213639117370409_facebook_9.jpeg,,327,0.0,"R$ 5,80",13/09/2024,13/09/2024
priceup-98,120203598303630409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203598303630409_120203598303630409_facebook_9.jpeg,,323,0.0,"R$ 5,75",04/12/2023,07/12/2023
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239786623050409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239786623050409_120239786623050409_facebook_9.jpeg,,320,6.0,"R$ 5,74",27/11/2025,02/12/2025
iza-notebook|oferta|black-friday-fase-1|contrate-agora,120238321649710409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120238321649710409_120238321649710409_facebook_9.jpeg,,320,1.0,"R$ 5,74",05/11/2025,01/12/2025
cavaleiro-dos-sete-reinos|conteudo|hbo-max-1gb|chame-no-whats,120242443025800409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242443025800409_120242443025800409_facebook_9.jpeg,,315,2.0,"R$ 5,68",23/01/2026,08/02/2026
meta,23857954956120408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23857954956120408_23857954956120408_facebook_9.jpeg,,310,0.0,"R$ 5,59",17/07/2023,25/07/2023
priceup-98,23858697925060408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858697925060408_23858697925060408_facebook_9.jpeg,,309,3.0,"R$ 5,55",16/08/2023,16/08/2023
libertadores|conteudo|paramount-600mb|chame-no-whats,120229223050030409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120229223050030409_120229223050030409_facebook_9.jpeg,,305,7.0,"R$ 5,54",04/11/2025,11/12/2025
interesses,23853421102360408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853421102360408_23853421102360408_facebook_9.jpeg,,303,3.0,"R$ 5,49",16/01/2023,16/01/2023
iza-apontando-portal|oferta|naked-1gb|contrate-agora,120242057001510409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242057001510409_120242057001510409_facebook_9.jpeg,,302,2.0,"R$ 5,47",13/01/2026,09/02/2026
the-last-of-us|conteudo|hbo-max-1gb|chame-no-whats,120240946227390409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227390409_120240946227390409_facebook_9.jpeg,,297,3.0,"R$ 5,47",15/12/2025,01/01/2026
kv-1,120219966096640197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120219966096640197_120219966096640197_facebook_9.jpeg,,291,2.0,"R$ 5,35",03/02/2025,03/02/2025
lookalike,23852573618730408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23852573618730408_23852573618730408_facebook_9.jpeg,,285,1.0,"R$ 5,16",13/01/2023,13/01/2023
cavaleiro-dos-sete-reinos|conteudo|hbo-max-1gb|chame-no-whats,120242442029760409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242442029760409_120242442029760409_facebook_9.jpeg,,285,2.0,"R$ 5,15",23/01/2026,10/02/2026
kv-5g,120240079024460197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240079024460197_120240079024460197_facebook_9.jpeg,,284,1.0,"R$ 5,09",16/10/2025,16/10/2025
type-champions-league|oferta|hbo-max-1gb|contrate-agora,120242183041160409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242183041160409_120242183041160409_facebook_9.jpeg,,280,1.0,"R$ 5,07",16/01/2026,10/02/2026
bbb-iza-pipoca|conteudo|ferias|contrate-agora,120242546487020409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242546487020409_120242546487020409_facebook_9.jpeg,,280,1.0,"R$ 5,07",26/01/2026,09/02/2026
iza-poses|oferta|black-friday-fase-1|contrate-agora,120238323929880409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120238323929880409_120238323929880409_facebook_9.jpeg,,277,2.0,"R$ 5,05",03/11/2025,27/11/2025
type-tv-ufc|conteudo|700mb-paramount|chame-no-whats,120240946227290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227290409_120240946227290409_facebook_9.jpeg,,276,2.0,"R$ 4,91",15/12/2025,17/12/2025
yellowstone|assinatura|paramount|contrate-agora,120217677865010409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217677865010409_120217677865010409_facebook_9.jpeg,,274,1.0,"R$ 4,87",18/01/2025,28/02/2025
iza-headphone|oferta|black-friday-fase-1|contrate-agora,120238322434500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120238322434500409_120238322434500409_facebook_9.jpeg,,273,3.0,"R$ 4,86",04/11/2025,29/11/2025
libertadores|conteudo|paramount-1gb|chame-no-whats,120240946227370409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227370409_120240946227370409_facebook_9.jpeg,,271,3.0,"R$ 4,85",15/12/2025,31/12/2025
kv-gb-preco,120240079024400197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240079024400197_120240079024400197_facebook_9.jpeg,,263,1.0,"R$ 4,69",16/10/2025,17/10/2025
oferta-99,120212500059050409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212500059050409_120212500059050409_facebook_9.jpeg,,261,1.0,"R$ 4,67",13/06/2024,14/06/2024
bbb-iza-pipoca|conteudo|ferias|contrate-agora,120242546273720409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242546273720409_120242546273720409_facebook_9.jpeg,,260,3.0,"R$ 4,67",26/01/2026,10/02/2026
cavaleiro-dos-sete-reinos|conteudo|hbo-max-1gb|contrate-agora,120242444893790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242444893790409_120242444893790409_facebook_9.jpeg,,258,3.0,"R$ 4,63",23/01/2026,10/02/2026
type-tv-ufc|conteudo|700mb-paramount|chame-no-whats,120240737413290409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240737413290409_120240737413290409_facebook_9.jpeg,,255,6.0,"R$ 4,61",12/12/2025,17/12/2025
type-tv-ufc|conteudo|700mb-paramount|chame-no-whats,120240946227180409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227180409_120240946227180409_facebook_9.jpeg,,255,1.0,"R$ 4,57",15/12/2025,18/12/2025
pinguim|assinatura|max|contrate-agora,120217985497190409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217985497190409_120217985497190409_facebook_9.jpeg,,251,1.0,"R$ 4,51",03/02/2025,10/03/2025
iza-controle-pipoca|qualidade|ferias|contrate-agora,120232345308250409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232345308250409_120232345308250409_facebook_9.jpeg,,251,2.0,"R$ 4,51",23/07/2025,05/08/2025
cavaleiro-dos-sete-reinos|conteudo|hbo-max-1gb|chame-no-whats,120242442114170409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242442114170409_120242442114170409_facebook_9.jpeg,,250,1.0,"R$ 4,50",23/01/2026,10/02/2026
contrate-facil,120211609852080409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120211609852080409_120211609852080409_facebook_9.jpeg,,242,2.0,"R$ 4,46",14/05/2024,14/05/2024
the-last-of-us|conteudo|max-600mb|chame-no-whats,120228486752190409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228486752190409_120228486752190409_facebook_9.jpeg,,235,0.0,"R$ 4,32",22/05/2025,28/05/2025
the-last-of-us|conteudo|hbo-max-1gb|chame-no-whats,120240947844150409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240947844150409_120240947844150409_facebook_9.jpeg,,234,1.0,"R$ 4,24",15/12/2025,15/01/2026
the-last-of-us|conteudo|hbo-max-600mb|chame-no-whats,120240946227240409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227240409_120240946227240409_facebook_9.jpeg,,231,1.0,"R$ 4,15",15/12/2025,31/12/2025
smurfs|conteudo|paramount-1gb|chame-no-whats,120242452181450409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242452181450409_120242452181450409_facebook_9.jpeg,,230,0.0,"R$ 4,15",26/01/2026,10/02/2026
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239506992690409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239506992690409_120239506992690409_facebook_9.jpeg,,221,1.0,"R$ 4,12",27/11/2025,30/11/2025
ufc|conteudo|paramount-700mb|chame-no-whats,120242711473500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242711473500409_120242711473500409_facebook_9.jpeg,,221,1.0,"R$ 4,09",05/02/2026,10/02/2026
priceup-98,23858697925040408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858697925040408_23858697925040408_facebook_9.jpeg,,221,4.0,"R$ 4,05",16/08/2023,16/08/2023
movel-sem-fibra,120217069156070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217069156070409_120217069156070409_facebook_9.jpeg,,220,2.0,"R$ 4,02",20/12/2024,04/01/2025
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239785040020409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239785040020409_120239785040020409_facebook_9.jpeg,,219,3.0,"R$ 3,95",28/11/2025,02/12/2025
oferta-mion-101,120203688839060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203688839060409_120203688839060409_facebook_9.jpeg,,214,0.0,"R$ 3,88",05/12/2023,07/12/2023
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239768389060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239768389060409_120239768389060409_facebook_9.jpeg,,213,1.0,"R$ 3,84",28/11/2025,02/12/2025
the-last-of-us|conteudo|hbo-max-600mb|chame-no-whats,120240946227360409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227360409_120240946227360409_facebook_9.jpeg,,212,5.0,"R$ 3,82",15/12/2025,01/01/2026
iza-pipoca-robo-bbb|conteudo|700mb-globoplay|contrate-agora,120242011301790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242011301790409_120242011301790409_facebook_9.jpeg,,210,4.0,"R$ 3,78",13/01/2026,09/02/2026
oferta-mion,120203713213020409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203713213020409_120203713213020409_facebook_9.jpeg,,209,1.0,"R$ 3,70",05/12/2023,07/12/2023
black-friday-empresas-v2,120234832679610379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120234832679610379_120234832679610379_facebook_9.jpeg,,207,2.0,"R$ 3,66",05/11/2025,25/11/2025
black-friday-99,120216186593590409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216186593590409_120216186593590409_facebook_9.jpeg,,206,5.0,"R$ 3,57",18/11/2024,03/12/2024
lal-clientes,120216178975330409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216178975330409_120216178975330409_facebook_9.jpeg,,205,0.0,"R$ 3,56",18/11/2024,03/12/2024
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239784581430409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239784581430409_120239784581430409_facebook_9.jpeg,,204,3.0,"R$ 3,50",27/11/2025,02/12/2025
the-last-of-us|conteudo|hbo-max-1gb|chame-no-whats,120240349750640409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240349750640409_120240349750640409_facebook_9.jpeg,,203,1.0,"R$ 3,44",04/12/2025,16/01/2026
bbb-iza-pipoca|conteudo|ferias|contrate-agora,120242546459710409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242546459710409_120242546459710409_facebook_9.jpeg,,202,1.0,"R$ 3,43",26/01/2026,09/02/2026
ufc|conteudo|paramount-1gb|contrate-agora,120242975474900409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242975474900409_120242975474900409_facebook_9.jpeg,,202,0.0,"R$ 3,37",05/02/2026,10/02/2026
pinguim|assinatura|max|contrate-agora,120217652279230409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217652279230409_120217652279230409_facebook_9.jpeg,,200,0.0,"R$ 3,33",18/01/2025,13/03/2025
kv-plano-completo,120229890331120197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120229890331120197_120229890331120197_facebook_9.jpeg,,199,0.0,"R$ 3,32",19/05/2025,21/05/2025
pinguim|assinatura|max|contrate-agora,120217650607500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217650607500409_120217650607500409_facebook_9.jpeg,,199,0.0,"R$ 3,31",18/01/2025,11/03/2025
type-champions-league|oferta|hbo-max-1gb|contrate-agora,120242405919540409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242405919540409_120242405919540409_facebook_9.jpeg,,199,3.0,"R$ 3,30",22/01/2026,08/02/2026
iza-venha|oferta|black-friday-fase-2|chame-no-whats,120239511377740409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239511377740409_120239511377740409_facebook_9.jpeg,,195,6.0,"R$ 3,28",24/11/2025,01/12/2025
yellowstone|assinatura|paramount|contrate-agora,120217678699470409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217678699470409_120217678699470409_facebook_9.jpeg,,193,0.0,"R$ 3,28",14/01/2025,06/02/2025
black-friday-99,120216182421150409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216182421150409_120216182421150409_facebook_9.jpeg,,191,0.0,"R$ 3,25",18/11/2024,02/12/2024
the-last-of-us|conteudo|max-600mb|chame-no-whats,120228486663060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228486663060409_120228486663060409_facebook_9.jpeg,,184,3.0,"R$ 3,21",22/05/2025,22/05/2025
priceup-98,120203600061370409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203600061370409_120203600061370409_facebook_9.jpeg,,179,0.0,"R$ 3,16",04/12/2023,07/12/2023
bbb-iza-pipoca|conteudo|ferias|contrate-agora,120242546185280409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242546185280409_120242546185280409_facebook_9.jpeg,,179,1.0,"R$ 3,14",26/01/2026,10/02/2026
,120236914139940348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/557249762645654_120236914139940348_120236914139940348_facebook_9.jpeg,,177,0.0,"R$ 3,08",08/08/2025,08/08/2025
conteudo,120215205779640409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215205779640409_120215205779640409_facebook_9.jpeg,,177,4.0,"R$ 3,08",07/10/2024,07/10/2024
lookalike,23853421011920408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853421011920408_23853421011920408_facebook_9.jpeg,,176,2.0,"R$ 2,98",16/01/2023,16/01/2023
black-friday-99,120216181532590409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216181532590409_120216181532590409_facebook_9.jpeg,,159,1.0,"R$ 2,83",18/11/2024,02/12/2024
libertadores|conteudo|paramount-1gb|chame-no-whats,120240946227300409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227300409_120240946227300409_facebook_9.jpeg,,159,1.0,"R$ 2,82",15/12/2025,01/01/2026
moovers,120215205779630409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215205779630409_120215205779630409_facebook_9.jpeg,,157,3.0,"R$ 2,73",07/10/2024,07/10/2024
mion-teclando|comecar-o-ano|sazonalidade|contrate,120219490509920409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219490509920409_120219490509920409_facebook_9.jpeg,,148,0.0,"R$ 2,66",28/02/2025,13/03/2025
type-tv-ufc|conteudo|700mb-paramount|chame-no-whats,120240738006500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240738006500409_120240738006500409_facebook_9.jpeg,,143,1.0,"R$ 2,56",14/12/2025,17/12/2025
iza-apontando-portal|oferta|700mb-naked|chame-no-whats,120240946227380409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227380409_120240946227380409_facebook_9.jpeg,,143,0.0,"R$ 2,55",15/12/2025,01/01/2026
cavaleiro-dos-sete-reinos|conteudo|hbo-max-600mb|contrate-agora,120242676037840409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242676037840409_120242676037840409_facebook_9.jpeg,,141,1.0,"R$ 2,52",29/01/2026,10/02/2026
cavaleiro-dos-sete-reinos|conteudo|hbo-max-1gb|chame-no-whats,120242443368650409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242443368650409_120242443368650409_facebook_9.jpeg,,134,0.0,"R$ 2,45",23/01/2026,10/02/2026
type-tv-ufc|conteudo|700mb-paramount|chame-no-whats,120240738041320409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240738041320409_120240738041320409_facebook_9.jpeg,,127,3.0,"R$ 2,40",12/12/2025,18/12/2025
kv-sem-surpresas,120229890401800197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120229890401800197_120229890401800197_facebook_9.jpeg,,125,0.0,"R$ 2,32",19/05/2025,21/05/2025
iza-sorrindo-celular|oferta|500mb-foco-wpp|contrate-agora,120240946227250409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227250409_120240946227250409_facebook_9.jpeg,,124,1.0,"R$ 2,32",15/12/2025,19/01/2026
meta,23855720940370408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855720940370408_23855720940370408_facebook_9.jpeg,,123,7.0,"R$ 2,26",02/06/2023,10/06/2023
oferta-99,120212500228080409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212500228080409_120212500228080409_facebook_9.jpeg,,123,2.0,"R$ 2,25",13/06/2024,14/06/2024
mion-elementos|imperdivel|naked-600mb|contratar-agora,120216676454190409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216676454190409_120216676454190409_facebook_9.jpeg,,119,0.0,"R$ 2,24",04/12/2024,27/01/2025
mion-elementos|imperdivel|naked-500mb|contratar-agora,120216958857380409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216958857380409_120216958857380409_facebook_9.jpeg,,118,0.0,"R$ 2,21",16/12/2024,12/03/2025
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239786614420409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239786614420409_120239786614420409_facebook_9.jpeg,,118,1.0,"R$ 2,19",27/11/2025,01/12/2025
libertadores|conteudo|paramount-600mb|chame-no-whats,120228572310070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228572310070409_120228572310070409_facebook_9.jpeg,,117,1.0,"R$ 2,16",22/05/2025,28/05/2025
kv-hero,120240079024450197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120240079024450197_120240079024450197_facebook_9.jpeg,,116,0.0,"R$ 2,16",16/10/2025,16/10/2025
atl-2,120217112233170197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217112233170197_120217112233170197_facebook_9.jpeg,,115,2.0,"R$ 2,15",11/11/2024,11/11/2024
iza-boca-aberta|oferta|black-friday-fase-2|contrate-agora,120239789573300409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120239789573300409_120239789573300409_facebook_9.jpeg,,113,7.0,"R$ 2,13",28/11/2025,02/12/2025
the-last-of-us|conteudo|max-1gb|chame-no-whats,120228540646510409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228540646510409_120228540646510409_facebook_9.jpeg,,111,0.0,"R$ 2,13",22/05/2025,22/05/2025
meta,23855841446300408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855841446300408_23855841446300408_facebook_9.jpeg,,109,1.0,"R$ 2,09",08/06/2023,12/06/2023
priceup-98,120203708794100409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203708794100409_120203708794100409_facebook_9.jpeg,,102,0.0,"R$ 1,96",05/12/2023,07/12/2023
smurfs|conteudo|paramount-1gb|chame-no-whats,120242452066930409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242452066930409_120242452066930409_facebook_9.jpeg,,101,3.0,"R$ 1,96",26/01/2026,07/02/2026
iza-sorrindo-celular|oferta|1gb-foco-wpp|contrate-agora,120240946227330409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240946227330409_120240946227330409_facebook_9.jpeg,,100,2.0,"R$ 1,96",15/12/2025,31/12/2025
deezer-premium,120215565410430379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120215565410430379_120215565410430379_facebook_9.jpeg,,97,2.0,"R$ 1,85",04/02/2025,13/03/2025
ufc|conteudo|paramount-700mb|contrate-agora,120242712518950409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242712518950409_120242712518950409_facebook_9.jpeg,,93,1.0,"R$ 1,78",04/02/2026,10/02/2026
iza-surpresa-robo-bbb|conteudo|700mb-globoplay|chame-no-whats,120241938304490409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120241938304490409_120241938304490409_facebook_9.jpeg,,91,1.0,"R$ 1,70",09/01/2026,10/02/2026
priceup-98,120203710854200409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203710854200409_120203710854200409_facebook_9.jpeg,,91,0.0,"R$ 1,66",05/12/2023,08/12/2023
humanizada,120218187140060379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120218187140060379_120218187140060379_facebook_9.jpeg,,88,0.0,"R$ 1,62",20/03/2025,21/03/2025
cavaleiro-dos-sete-reinos|conteudo|hbo-max-600mb|chame-no-whats,120242409933590409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242409933590409_120242409933590409_facebook_9.jpeg,,86,0.0,"R$ 1,58",23/01/2026,09/02/2026
homem-oculos-vr|qualidade|mes-gamer|saiba-mais,120233966763500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120233966763500409_120233966763500409_facebook_9.jpeg,,81,0.0,"R$ 1,49",18/08/2025,01/09/2025
smurfs|conteudo|paramount-1gb|chame-no-whats,120242452125420409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120242452125420409_120242452125420409_facebook_9.jpeg,,78,1.0,"R$ 1,47",26/01/2026,09/02/2026
hero,120215205779620409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215205779620409_120215205779620409_facebook_9.jpeg,,72,2.0,"R$ 1,34",07/10/2024,07/10/2024
iza-venha|oferta|mes-do-cliente|chame-no-whats,120236047182780409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120236047182780409_120236047182780409_facebook_9.jpeg,,71,3.0,"R$ 1,31",24/09/2025,01/10/2025
the-last-of-us|conteudo|max-600mb|chame-no-whats,120228486785070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120228486785070409_120228486785070409_facebook_9.jpeg,,70,1.0,"R$ 1,24",22/05/2025,22/05/2025
