creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,parsed_cost,CTR,CPC,CPM,engajamentoneural,engajamentoneural_5sec,engajamentoneural_peak,cognitivedemand,cognitivedemand_5sec,cognitivedemand_peak,focus,focus_5sec,focus_peak,embedding_mean,fluency_index,peak_score
post-reels-geral-dia1,120231764371340348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120231764371340348_120231764371340348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120231764371340348_120231764371340348_facebook_9.mp4,486525,11.0,"R$ 4.086,70",07/06/2025,07/06/2025,4086.7,0.0022609321206515597,371.5181818181818,8.399773906787933,18.722550609900786,19.56559508822052,21.78680104953087,46.906305404299935,47.08804472280032,58.404748183078794,22.729176958339092,19.35277241427681,56.0433954571535,-0.017505085908453025,0.8237232102252467,21.78680104953087
ampla,120208946913980670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120208946913980670_120208946913980670_facebook_9.jpeg,,486387,6461.0,"R$ 4.081,37",25/04/2024,18/06/2024,4081.37,1.3283660953109355,0.6316932363411236,8.391198777927864,88.91616263107079,88.91616263107079,88.91616263107079,71.79934861803142,71.79934861803142,71.79934861803142,7.975395440133348,7.975395440133348,7.975395440133348,,11.148809272030794,88.91616263107079
kv-chip-virtual-bbb,120246061868680197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246061868680197_120246061868680197_facebook_9.jpeg,,485744,2120.0,"R$ 4.077,31",19/01/2026,10/02/2026,4077.31,0.43644388813860796,1.9232594339622642,8.393948252577488,89.06015796502167,89.06015796502167,89.06015796502167,81.7957335566185,81.7957335566185,81.7957335566185,8.296390357141913,8.296390357141913,8.296390357141913,,10.734808046773571,89.06015796502167
kv-hero,120238599719090197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238599719090197_120238599719090197_facebook_9.jpeg,,485401,3968.0,"R$ 4.074,58",19/09/2025,01/11/2025,4074.58,0.817468443616721,1.026859879032258,8.394255471249544,67.21488729894918,67.21488729894918,67.21488729894918,71.01918590856387,71.01918590856387,71.01918590856387,17.549465937984277,17.549465937984277,17.549465937984277,,3.8300246592386875,67.21488729894918
pracas-cobertura,23854308195220408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23854308195220408_23854308195220408_facebook_9.jpeg,,484930,1077.0,"R$ 4.069,18",21/03/2023,13/05/2023,4069.18,0.2220939104613037,3.7782544103992572,8.391272967232384,81.17216918684676,81.17216918684676,81.17216918684676,86.54819719608366,86.54819719608366,86.54819719608366,10.547816875299198,10.547816875299198,10.547816875299198,,7.695636940468237,81.17216918684676
modem,120236143903360409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120236143903360409_120236143903360409_facebook_9.jpeg,,484825,380.0,"R$ 4.066,09",01/10/2025,31/10/2025,4066.09,0.07837879647295416,10.700236842105264,8.386716856597742,73.3966018799252,73.3966018799252,73.3966018799252,79.74126483447228,79.74126483447228,79.74126483447228,12.988193942714133,12.988193942714133,12.988193942714133,,5.651024476817103,73.3966018799252
kv-chip-gratis-v2-bbb,120246549553500197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246549553500197_120246549553500197_facebook_9.jpeg,,484597,3894.0,"R$ 4.062,75",02/02/2026,10/02/2026,4062.75,0.803554293567645,1.043335901386749,8.38377043192591,71.8315164259429,71.8315164259429,71.8315164259429,65.71398832932772,65.71398832932772,65.71398832932772,9.098210407435236,9.098210407435236,9.098210407435236,,7.895125877418791,71.8315164259429
ead,120240565346240409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120240565346240409_120240565346240409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120240565346240409_120240565346240409_facebook_9.mp4,483566,151.0,"R$ 4.061,06",08/12/2025,12/12/2025,4061.06,0.03122634759267608,26.894437086092715,8.398150407596894,71.32105691050323,72.25203893737115,78.28730453718501,61.44834897802172,61.67352659769919,73.98537412902807,20.916284745247896,17.88222968324247,40.51801902211306,-0.01932586784977401,3.4098339059333718,78.28730453718501
conteudo,120236145389400409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120236145389400409_120236145389400409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120236145389400409_120236145389400409_facebook_9.mp4,483273,3347.0,"R$ 4.059,22",01/10/2025,12/12/2025,4059.22,0.6925692103635006,1.2127935464595159,8.399434688054162,76.60616938033749,78.42484711560743,86.12793239160021,64.45139069386674,62.53257551264767,72.24154103844805,34.44577337279564,41.88265649193651,65.18823275276819,-0.020209962307773013,2.223964274259524,86.12793239160021
humanizada,120218186998790379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120218186998790379_120218186998790379_facebook_9.jpeg,,483041,3466.0,"R$ 4.047,39",20/03/2025,05/06/2025,4047.39,0.7175374347105111,1.1677409117137911,8.37897818197627,73.89935152940183,73.89935152940183,73.89935152940183,66.49921363566729,66.49921363566729,66.49921363566729,10.644957729433058,10.644957729433058,10.644957729433058,,6.94219304648546,73.89935152940183
visitantes-do-site,120215841732510409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215841732510409_120215841732510409_facebook_9.jpeg,,482298,1914.0,"R$ 4.046,33",01/11/2024,07/12/2024,4046.33,0.39685008024084695,2.114070010449321,8.389688532815812,76.72335157519198,76.72335157519198,76.72335157519198,87.8982502465827,87.8982502465827,87.8982502465827,7.9493090420615475,7.9493090420615475,7.9493090420615475,,9.651574894023092,76.72335157519198
facebook,23860417429500196,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_23860417429500196_23860417429500196_facebook_9.jpeg,,481903,1598.0,"R$ 4.044,76",18/09/2023,06/10/2023,4044.76,0.3316020028926983,2.5311389236545683,8.393307366835234,75.05210570022757,75.05210570022757,75.05210570022757,51.86814956041287,51.86814956041287,51.86814956041287,15.06711885882066,15.06711885882066,15.06711885882066,,4.981184950053688,75.05210570022757
movers,120217780405780409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217780405780409_120217780405780409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217780405780409_120217780405780409_facebook_9.mp4,481123,233.0,"R$ 4.044,07",17/01/2025,10/02/2025,4044.07,0.04842836447228671,17.356523605150215,8.405480511220624,65.12761746831175,72.71015156448246,80.38010423670548,73.73462356473291,75.77352418599644,84.4185998575409,55.75176452573495,58.23807904059039,94.16396684854433,-0.02018115595118584,1.1681714116554809,80.38010423670548
meta,23855241353690408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855241353690408_23855241353690408_facebook_9.jpeg,,478504,456.0,"R$ 4.038,52",18/05/2023,17/06/2023,4038.52,0.09529700901141892,8.85640350877193,8.439887649842008,91.04996840662916,91.04996840662916,91.04996840662916,89.01617089884093,89.01617089884093,89.01617089884093,8.220347681251239,8.220347681251239,8.220347681251239,,11.076170003647611,91.04996840662916
rmkt-tim,120215629037300197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215629037300197_120215629037300197_facebook_9.jpeg,,477831,2994.0,"R$ 4.038,14",06/09/2024,02/10/2024,4038.14,0.6265813645410196,1.34874415497662,8.450979530419751,74.2528088628728,74.2528088628728,74.2528088628728,69.39140214261627,69.39140214261627,69.39140214261627,13.456338503330812,13.456338503330812,13.456338503330812,,5.518054472581318,74.2528088628728
kv-whats-v2,120238596706690197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238596706690197_120238596706690197_facebook_9.jpeg,,477808,3215.0,"R$ 4.032,59",19/09/2025,31/10/2025,4032.59,0.6728644141579881,1.2543048211508554,8.439770786592105,71.90711830178036,71.90711830178036,71.90711830178036,75.30152788542267,75.30152788542267,75.30152788542267,8.100715692996596,8.100715692996596,8.100715692996596,,8.876637698067473,71.90711830178036
300mb,23859055204380408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23859055204380408_23859055204380408_facebook_9.jpeg,,477426,1600.0,"R$ 4.032,50",30/08/2023,29/01/2024,4032.5,0.33513047048128924,2.5203125,8.446335138848742,88.32446502174605,88.32446502174605,88.32446502174605,93.66332592842754,93.66332592842754,93.66332592842754,8.455104806755154,8.455104806755154,8.455104806755154,,10.446288607940113,88.32446502174605
pai-filho-torcendo|oferta|pais-700mb-choice|contrate-agora,120232239699100409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232239699100409_120232239699100409_facebook_9.jpeg,,477256,2260.0,"R$ 4.031,07",15/07/2025,18/08/2025,4031.07,0.4735404059875622,1.7836592920353982,8.446347452939303,80.33910849514857,80.33910849514857,80.33910849514857,86.16188660580355,86.16188660580355,86.16188660580355,9.539222089928035,9.539222089928035,9.539222089928035,,8.421976942959995,80.33910849514857
bf-loja-oscar-freire,120242796520650348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120242796520650348_120242796520650348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120242796520650348_120242796520650348_facebook_9.mp4,477031,459.0,"R$ 4.027,40",15/11/2025,21/11/2025,4027.4,0.0962201617924202,8.774291938997822,8.442637899842987,44.60632208535821,56.531386744261226,64.52241208920819,60.38751638151731,72.52620649797497,93.4720250293477,19.466626173238318,13.262947434005047,64.34471998873674,-0.01951654021129012,2.291425421559726,64.52241208920819
flash-sales-kv-4,120221125323270197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120221125323270197_120221125323270197_facebook_9.jpeg,,476244,3983.0,"R$ 4.022,75",21/02/2025,03/04/2025,4022.75,0.8363359958340681,1.0099799146372082,8.446825576805168,55.834397646253755,55.834397646253755,55.834397646253755,94.04285028021192,94.04285028021192,94.04285028021192,10.21962085014172,10.21962085014172,10.21962085014172,,5.463450989522716,55.834397646253755
,120212407943870348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120212407943870348_120212407943870348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120212407943870348_120212407943870348_facebook_9.mp4,475864,996.0,"R$ 4.005,48",21/04/2024,23/04/2024,4005.48,0.20930349847855692,4.021566265060241,8.41727888640452,14.184942336486733,12.030872473984001,39.73790293160806,45.276102346635895,36.319405357782145,86.98032162711192,33.65248662033772,38.899041000400906,75.76947610989635,-0.017471943273811102,0.4215124575048232,39.73790293160806
facebook,120213589579930197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213589579930197_120213589579930197_facebook_9.jpeg,,475718,1839.0,"R$ 4.000,00",04/06/2024,03/09/2024,4000.0,0.38657355828452994,2.1750951604132682,8.408342757684174,67.16399287920046,67.16399287920046,67.16399287920046,46.019510808987455,46.019510808987455,46.019510808987455,34.507592843958,34.507592843958,34.507592843958,,1.9463540439610911,67.16399287920046
paloma-plano-as-cegas,120233208827480197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120233208827480197_120233208827480197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120233208827480197_120233208827480197_facebook_9.mp4,475395,19122.0,"R$ 4.000,00",03/07/2025,01/08/2025,4000.0,4.022339317830436,0.20918313983892897,8.414055680013462,44.50570703664265,49.545281889211395,60.67508916128048,47.322228625966446,51.65684242373659,78.66577847838245,29.56714099331614,20.91737071121777,70.25408390383213,-0.020029790969338032,1.5052421553610298,60.67508916128048
consulte-disponibilidade,120212573333400409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212573333400409_120212573333400409_facebook_9.jpeg,,475164,2221.0,"R$ 4.000,00",13/06/2024,01/07/2024,4000.0,0.4674175653037688,1.8009905447996397,8.418146155853558,51.37084723330825,51.37084723330825,51.37084723330825,85.09950284261213,85.09950284261213,85.09950284261213,8.218693301715764,8.218693301715764,8.218693301715764,,6.250488410680064,51.37084723330825
ampla,120207911260110670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120207911260110670_120207911260110670_facebook_9.jpeg,,474588,4883.0,"R$ 4.000,00",26/03/2024,25/04/2024,4000.0,1.0288924288014025,0.8191685439279132,8.42836312759699,91.45635742929505,91.45635742929505,91.45635742929505,64.5781746949779,64.5781746949779,64.5781746949779,11.512433983546444,11.512433983546444,11.512433983546444,,7.944137404827195,91.45635742929505
plano,120231518023380750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5465078893513624_120231518023380750_120231518023380750_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5465078893513624_120231518023380750_120231518023380750_facebook_9.mp4,474427,19546.0,"R$ 3.999,77",22/07/2025,16/08/2025,3999.77,4.119917289698942,0.20463368464135884,8.430738554087352,64.10993173958498,58.05782247454603,72.12265115735681,59.64827638823654,56.532990497301874,75.61494714479198,11.782886010515178,11.408322528172222,40.57311782039941,-0.018268950924587746,5.440936259790052,72.12265115735681
ampla,120208742729100670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120208742729100670_120208742729100670_facebook_9.jpeg,,474257,5281.0,"R$ 3.998,91",19/04/2024,14/06/2024,3998.91,1.1135312710197214,0.7572259041848135,8.431947235359731,91.70492660972673,91.70492660972673,91.70492660972673,64.63340082670504,64.63340082670504,64.63340082670504,11.036309756080232,11.036309756080232,11.036309756080232,,8.30938317576704,91.70492660972673
oferta-99,120229223049550409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120229223049550409_120229223049550409_facebook_9.jpeg,,473950,1933.0,"R$ 3.997,42",30/05/2025,02/06/2025,3997.42,0.40784892921194216,2.0679875840662185,8.434265217849985,79.8306632965414,79.8306632965414,79.8306632965414,91.39496838237963,91.39496838237963,91.39496838237963,8.358180132045323,8.358180132045323,8.358180132045323,,9.551201581606271,79.8306632965414
netflix,120216175254340197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120216175254340197_120216175254340197_facebook_9.jpeg,,473705,2654.0,"R$ 3.996,48",02/10/2024,04/11/2024,3996.48,0.5602642995112993,1.5058327053504146,8.436643058443545,92.97571792248459,92.97571792248459,92.97571792248459,86.48400621339434,86.48400621339434,86.48400621339434,13.59317938025204,13.59317938025204,13.59317938025204,,6.839880157658941,92.97571792248459
chip-gratis-namorados,120230794446870197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120230794446870197_120230794446870197_facebook_9.jpeg,,472913,3065.0,"R$ 3.995,06",02/06/2025,14/06/2025,3995.06,0.6481107518719087,1.3034453507340946,8.44776946288218,78.3055074721516,78.3055074721516,78.3055074721516,71.53748662068122,71.53748662068122,71.53748662068122,9.177813462995822,9.177813462995822,9.177813462995822,,8.532043910880612,78.3055074721516
maes-streaming,120226999466430197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226999466430197_120226999466430197_facebook_9.jpeg,,472498,3028.0,"R$ 3.993,75",16/04/2025,17/05/2025,3993.75,0.640849273436078,1.318939894319683,8.452416729806263,84.9975666583318,84.9975666583318,84.9975666583318,79.66337673700083,79.66337673700083,79.66337673700083,8.099001310999299,8.099001310999299,8.099001310999299,,10.49482070621425,84.9975666583318
libertadores|conteudo|paramount-600mb|contrate-agora,120227574118490409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120227574118490409_120227574118490409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120227574118490409_120227574118490409_facebook_9.mp4,472434,8243.0,"R$ 3.993,50",07/05/2025,24/11/2025,3993.5,1.744793981804866,0.4844716729346112,8.45303259291245,70.60595333716756,68.57923411036663,77.58413411373131,54.994149692947104,53.7613765508446,89.103229152861,22.135436473525086,28.99723836485819,50.30577908324999,-0.01802285430487245,3.189724920112384,77.58413411373131
mion-surpreso|esta-na-regiao|disponibilidade|consulte,120218912727920409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120218912727920409_120218912727920409_facebook_9.jpeg,,472222,1783.0,"R$ 3.989,53",11/02/2025,10/05/2025,3989.53,0.3775766482713639,2.237537857543466,8.448420446315506,60.262066034992536,60.262066034992536,60.262066034992536,69.13714427753146,69.13714427753146,69.13714427753146,8.334527271797754,8.334527271797754,8.334527271797754,,7.23041200415846,60.262066034992536
,120212407638100348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120212407638100348_120212407638100348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120212407638100348_120212407638100348_facebook_9.mp4,471707,831.0,"R$ 3.988,09",21/04/2024,24/04/2024,3988.09,0.1761686809820503,4.799145607701565,8.454591515495848,58.04139045079,73.58644908871852,82.71388819638135,88.29583234466752,94.44664756517867,95.52714915192195,22.177669667913538,10.563800192028278,57.718176596367286,-0.01989366053658549,2.6171095214193665,82.71388819638135
black-friday,120202738944040409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120202738944040409_120202738944040409_facebook_9.jpeg,,471658,2346.0,"R$ 3.981,05",21/11/2023,04/12/2023,3981.05,0.4973942984111369,1.6969522591645354,8.44054378384338,79.89020366180858,79.89020366180858,79.89020366180858,71.42214150725998,71.42214150725998,71.42214150725998,8.008192146355064,8.008192146355064,8.008192146355064,,9.97605978999526,79.89020366180858
prime-video,120217775080050370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120217775080050370_120217775080050370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120217775080050370_120217775080050370_facebook_9.mp4,471172,4698.0,"R$ 3.980,56",30/10/2024,10/01/2025,3980.56,0.9970881121968198,0.8472882077479779,8.448209995500582,75.9806756351463,78.14293836381889,84.22282696449366,68.79732772797084,67.65473475935632,73.07861850780753,38.268497246278145,42.505675523130115,60.74455058243672,-0.02092042057548598,1.9854627461896457,84.22282696449366
the-last-of-us|conteudo|hbo-max-1gb|contrate-agora,120232238348660409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120232238348660409_120232238348660409_facebook_9.jpeg,,470832,2061.0,"R$ 3.977,36",15/07/2025,02/11/2025,3977.36,0.4377357528800082,1.9298204754973314,8.447514187650798,88.85530584174354,88.85530584174354,88.85530584174354,88.12049055138188,88.12049055138188,88.12049055138188,10.645307617186205,10.645307617186205,10.645307617186205,,8.34689884379593,88.85530584174354
33gb-54m,120214651015690197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214651015690197_120214651015690197_facebook_9.jpeg,,470759,2909.0,"R$ 3.966,73",25/07/2024,09/09/2024,3966.73,0.6179382656518515,1.3636060501890683,8.426243576862046,82.6673940847032,82.6673940847032,82.6673940847032,63.21287831173505,63.21287831173505,63.21287831173505,8.669872395551458,8.669872395551458,8.669872395551458,,9.53501854619223,82.6673940847032
,120211730508760348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120211730508760348_120211730508760348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120211730508760348_120211730508760348_facebook_9.mp4,470461,824.0,"R$ 3.962,05",06/04/2024,08/04/2024,3962.05,0.17514735546623417,4.808313106796117,8.421633249089723,33.2032779680843,57.3156444104844,67.95392963963396,58.17891306387582,67.63801494967561,78.69906117545324,45.154960668579,39.10949255800011,72.62022679340559,-0.021151770919902807,0.7353185004806956,67.95392963963396
oferta,120231637394830370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120231637394830370_120231637394830370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120231637394830370_120231637394830370_facebook_9.mp4,470162,2193.0,"R$ 3.958,15",01/06/2025,30/06/2025,3958.15,0.466434973477227,1.8049019607843138,8.418693982074263,65.33808390918631,61.41516653255216,72.29384677871093,48.294528588470904,46.495212334608894,60.929462662960795,41.886475674904325,27.133011614480544,69.71906662747641,-0.021353916648367884,1.5598849713759202,72.29384677871093
movers,120229017082460409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229017082460409_120229017082460409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229017082460409_120229017082460409_facebook_9.mp4,469211,381.0,"R$ 3.955,25",26/05/2025,06/07/2025,3955.25,0.08120014236665381,10.381233595800525,8.42957645920492,67.83880909673434,66.48974342548509,73.54391327689005,57.97835613385355,55.52369953861525,69.5088875130607,44.1301485878862,51.136182875337944,64.49588236552611,-0.018265552439778628,1.5372440670946712,73.54391327689005
controle-plus-2,120217115123220197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217115123220197_120217115123220197_facebook_9.jpeg,,468504,2268.0,"R$ 3.954,17",04/11/2024,09/12/2024,3954.17,0.48409405255878285,1.7434611992945326,8.43999197445486,89.09921663902188,89.09921663902188,89.09921663902188,61.55281247256554,61.55281247256554,61.55281247256554,9.341201362755447,9.341201362755447,9.341201362755447,,9.538303819706933,89.09921663902188
meta,23855095314900408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855095314900408_23855095314900408_facebook_9.jpeg,,468330,1386.0,"R$ 3.953,55",12/05/2023,28/05/2023,3953.55,0.2959451668695151,2.8524891774891774,8.441803856255206,70.66236380521158,70.66236380521158,70.66236380521158,58.905220706877245,58.905220706877245,58.905220706877245,8.676437405674854,8.676437405674854,8.676437405674854,,8.144167992152473,70.66236380521158
mulher-perna-cruzada|qualidade|disponibilidade|consulte-a-disponibilidade,120221902956280409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221902956280409_120221902956280409_facebook_9.jpeg,,468060,2467.0,"R$ 3.953,05",05/05/2025,10/02/2026,3953.05,0.5270691791650642,1.602371301175517,8.445605264282356,68.0958866306776,68.0958866306776,68.0958866306776,85.41273942205045,85.41273942205045,85.41273942205045,8.062017130301967,8.062017130301967,8.062017130301967,,8.446507310773605,68.0958866306776
,120211771782240348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120211771782240348_120211771782240348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120211771782240348_120211771782240348_facebook_9.mp4,467726,840.0,"R$ 3.940,11",07/04/2024,09/04/2024,3940.11,0.17959232542129366,4.690607142857143,8.423970444234445,65.93140777016822,73.10094652839443,80.9565928200398,68.04163053712526,73.59712961192801,80.34602207510537,54.53429364341682,53.84760190574982,70.94848315781195,-0.019141433509985636,1.2089898551042702,80.9565928200398
flash-sales-kv6,120220568177860197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120220568177860197_120220568177860197_facebook_9.jpeg,,467487,2118.0,"R$ 3.931,24",18/02/2025,22/02/2025,3931.24,0.45306072682235016,1.8561095372993388,8.409303360307344,76.52687272455239,76.52687272455239,76.52687272455239,76.80957800089678,76.80957800089678,76.80957800089678,13.504614195471465,13.504614195471465,13.504614195471465,,5.66672039770039,76.52687272455239
500mb,23860245210500408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860245210500408_23860245210500408_facebook_9.jpeg,,467475,6169.0,"R$ 3.930,13",18/09/2023,22/10/2023,3930.13,1.3196427616450077,0.6370773220943426,8.407144767099846,78.69771584091974,78.69771584091974,78.69771584091974,58.58793109803426,58.58793109803426,58.58793109803426,17.917565533821666,17.917565533821666,17.917565533821666,,4.39221029734022,78.69771584091974
,120212726395040348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120212726395040348_120212726395040348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120212726395040348_120212726395040348_facebook_9.mp4,467019,921.0,"R$ 3.928,91",28/04/2024,01/05/2024,3928.91,0.19720825062791877,4.265917480998914,8.412741237508538,25.357383395096697,38.43064732861184,56.6407691467168,52.87691545268256,62.32336552126353,87.00705242285002,33.26325936855932,34.925977550897464,68.52399575456529,-0.02116891903994147,0.7623240739620569,56.6407691467168
kv-1,120219968360030197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120219968360030197_120219968360030197_facebook_9.jpeg,,466580,2408.0,"R$ 3.927,35",03/02/2025,17/03/2025,3927.35,0.516095846371469,1.6309593023255813,8.417313215311415,83.71526942139005,83.71526942139005,83.71526942139005,52.677791928956594,52.677791928956594,52.677791928956594,39.54284302666443,39.54284302666443,39.54284302666443,,2.117077655871617,83.71526942139005
leozito-blockpin-geoloc,120216494772690439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120216494772690439_120216494772690439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120216494772690439_120216494772690439_facebook_9.mp4,466445,641.0,"R$ 3.925,06",30/12/2024,15/03/2025,3925.06,0.13742241850593317,6.123338533541341,8.414839906098255,57.92366221388322,81.17919117422824,91.54770666628991,75.55713175468932,82.62402157381548,93.72645897605221,22.781489313529665,16.50074761985263,57.8287612829902,-0.016252243564188206,2.542575747209074,91.54770666628991
black-friday-99,120216187220420409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216187220420409_120216187220420409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216187220420409_120216187220420409_facebook_9.mp4,466120,868.0,"R$ 3.921,54",18/11/2024,07/12/2024,3921.54,0.18621814125117994,4.517903225806451,8.413155410623874,84.39211224981106,85.49395935649781,92.47374303242898,76.1849212980772,77.81603123602628,86.48994276744628,11.699996916868956,11.834051847147386,16.907875954306405,-0.02030342527500276,7.213002947730288,92.47374303242898
oferta-119,120212438307820409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212438307820409_120212438307820409_facebook_9.jpeg,,465412,804.0,"R$ 3.914,79",13/06/2024,13/09/2024,3914.79,0.17275016544481017,4.869141791044776,8.411450499772245,75.75902387562516,75.75902387562516,75.75902387562516,83.31765835547486,83.31765835547486,83.31765835547486,12.306677609436845,12.306677609436845,12.306677609436845,,6.155928210675855,75.75902387562516
mulher-pipoca|sem-spoiler|humor-vida-real|saiba-mais,120215209848030409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120215209848030409_120215209848030409_facebook_9.jpeg,,464971,1335.0,"R$ 3.908,70",15/10/2024,15/03/2025,3908.7,0.28711468027038245,2.9278651685393258,8.406330717399578,93.54032284997429,93.54032284997429,93.54032284997429,93.5757478809823,93.5757478809823,93.5757478809823,8.593407752831173,8.593407752831173,8.593407752831173,,10.885125614940897,93.54032284997429
meta,23855829119630408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855829119630408_23855829119630408_facebook_9.jpeg,,464698,3046.0,"R$ 3.894,09",08/06/2023,26/07/2023,3894.09,0.65547947268979,1.2784274458305975,8.379829480651951,70.27749543788003,70.27749543788003,70.27749543788003,92.58189277359475,92.58189277359475,92.58189277359475,8.9218246618058,8.9218246618058,8.9218246618058,,7.877031672538573,70.27749543788003
